(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ vi CNN9_FC3_exposure_101GB.py
(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ python CNN9_FC3_exposure_101GB.py




Current date and time : 
2020-12-13 17:23:16
./dataset/Sony/short/00133_07_0.1s.ARW 133 0.1
./dataset/Sony/short/00015_09_0.1s.ARW 15 0.1
./dataset/Sony/short/00190_08_0.04s.ARW 190 0.04
./dataset/Sony/short/00204_01_0.033s.ARW 204 0.033
./dataset/Sony/short/00047_03_0.1s.ARW 47 0.1
./dataset/Sony/short/00049_07_0.1s.ARW 49 0.1
./dataset/Sony/short/00231_00_0.033s.ARW 231 0.033
Found 1865 images to train with

Training on files with indices: 466 to 1798
Training on 1332 images only

2020-12-13 17:23:16.758286: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-13 17:23:16.926979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: Quadro RTX 8000 major: 7 minor: 5 memoryClockRate(GHz): 1.62
pciBusID: 0000:06:00.0
totalMemory: 44.49GiB freeMemory: 44.33GiB
2020-12-13 17:23:16.927012: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1490] Adding visible gpu devices: 0
2020-12-13 17:23:17.216217: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-13 17:23:17.216255: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977]      0 
2020-12-13 17:23:17.216272: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990] 0:   N 
2020-12-13 17:23:17.216438: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1103] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 43038 MB memory) -> physical GPU (device: 0, name: Quadro RTX 8000, pci bus id: 0000:06:00.0, compute capability: 7.5)
No checkpoint found at ./gt_Sony_CNN9_FC3_exposure_101GB/. Hence, will create the folder.

last epoch of previous run: 0


BATCH_SIZE= 16 ,final_epoch= 4001 ,no_of_batches= 83 ,ps 128 ,result_dir= ./gt_Sony_CNN9_FC3_exposure_101GB/ ,len(train_fns)= 1332

Cleared all images in memory.

Starting Training on index [ 691  913  400  856  153   42  404  148  164  634 1317  262 1069 1273
  572  962]
dataset index: ['./dataset/Sony/short/00062_06_0.1s.ARW'
 './dataset/Sony/short/00062_01_0.1s.ARW'
 './dataset/Sony/short/00183_04_0.04s.ARW'
 './dataset/Sony/short/00013_04_0.1s.ARW'
 './dataset/Sony/short/00168_07_0.1s.ARW'
 './dataset/Sony/short/00171_08_0.1s.ARW'
 './dataset/Sony/short/00056_01_0.1s.ARW'
 './dataset/Sony/short/00221_01_0.033s.ARW'
 './dataset/Sony/short/00114_01_0.1s.ARW'
 './dataset/Sony/short/00216_04_0.04s.ARW'
 './dataset/Sony/short/00014_02_0.1s.ARW'
 './dataset/Sony/short/00086_05_0.1s.ARW'
 './dataset/Sony/short/00028_01_0.04s.ARW'
 './dataset/Sony/short/00209_03_0.04s.ARW'
 './dataset/Sony/short/00083_00_0.1s.ARW'
 './dataset/Sony/short/00225_07_0.04s.ARW']
Starting Training on exposures [0.1   0.1   0.04  0.1   0.1   0.1   0.1   0.033 0.1   0.04  0.1   0.1
 0.04  0.04  0.1   0.04 ]
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648; Early rounds
		Epoch 680:  Time = 531.371, Avg epoch time=2.292, Current epoch Time=4.355

Loss vector (slice for the first 20 images)
[[-0.04050469]
 [ 0.18882614]
 [ 1.        ]
 [ 0.06771916]
 [ 0.04244918]
 [ 0.11150974]
 [ 0.20020869]
 [-0.51395342]
 [ 0.0434199 ]
 [ 0.32543945]
 [-0.64375577]
 [ 0.18468893]
 [-0.46244518]
 [ 0.11559278]
 [ 0.04019946]
 [ 0.56104812]
 [ 0.29046607]
 [ 0.291471  ]
 [-0.0595153 ]
 [ 1.        ]]
Epoch 682: at batch 1: Training dataset Loss=0.144592, Batch Time=0.031
Epoch 684: at batch 1: Training dataset Loss=0.122069, Batch Time=0.028
Epoch 686: at batch 1: Training dataset Loss=0.125226, Batch Time=0.027
Epoch 688: at batch 1: Training dataset Loss=0.122279, Batch Time=0.030
Epoch 690: at batch 1: Training dataset Loss=0.115896, Batch Time=0.027
		Epoch 690:  Time = 555.372, Avg epoch time=2.349, Current epoch Time=4.207

Loss vector (slice for the first 20 images)
[[ 0.06905061]
 [ 0.03006804]
 [ 1.        ]
 [ 0.16781449]
 [ 0.0216676 ]
 [ 0.0536294 ]
 [ 0.29480911]
 [-0.37665836]
 [ 0.14705479]
 [ 0.12048513]
 [-0.11010257]
 [ 0.10828882]
 [-0.44832805]
 [ 0.03610468]
 [ 0.08310759]
 [ 1.        ]
 [ 0.18459141]
 [ 0.23461854]
 [-0.17037067]
 [ 1.        ]]
Epoch 692: at batch 1: Training dataset Loss=0.115785, Batch Time=0.028
Epoch 694: at batch 1: Training dataset Loss=0.130911, Batch Time=0.028
Epoch 696: at batch 1: Training dataset Loss=0.112354, Batch Time=0.030
Epoch 698: at batch 1: Training dataset Loss=0.120561, Batch Time=0.032
Epoch 700: at batch 1: Training dataset Loss=0.118904, Batch Time=0.027
		Epoch 700:  Time = 579.364, Avg epoch time=2.323, Current epoch Time=4.080

Loss vector (slice for the first 20 images)
[[ 0.10611475]
 [ 0.12257802]
 [ 0.66364986]
 [ 0.17239797]
 [ 0.07703435]
 [ 0.08280075]
 [ 0.4       ]
 [-0.42108146]
 [ 0.36533922]
 [ 0.1600759 ]
 [ 0.4       ]
 [ 0.12012309]
 [-0.34994767]
 [-0.06466854]
 [ 0.28923529]
 [ 0.63784137]
 [ 0.13908774]
 [ 0.002473  ]
 [-0.37501774]
 [ 1.        ]]
Epoch 702: at batch 1: Training dataset Loss=0.127494, Batch Time=0.033
Epoch 704: at batch 1: Training dataset Loss=0.127261, Batch Time=0.031
Epoch 706: at batch 1: Training dataset Loss=0.119860, Batch Time=0.030
Epoch 708: at batch 1: Training dataset Loss=0.126900, Batch Time=0.029
Epoch 710: at batch 1: Training dataset Loss=0.132547, Batch Time=0.026
		Epoch 710:  Time = 603.364, Avg epoch time=2.328, Current epoch Time=3.969

Loss vector (slice for the first 20 images)
[[ 0.06993121]
 [ 0.13865995]
 [ 0.11566645]
 [ 0.24403894]
 [ 0.052082  ]
 [ 0.03947634]
 [ 0.4       ]
 [-0.38831369]
 [ 0.23594356]
 [ 0.18805009]
 [ 0.4       ]
 [ 0.13294274]
 [-0.39827845]
 [ 0.03237605]
 [ 0.12382025]
 [ 1.        ]
 [ 0.16241771]
 [ 0.14347118]
 [-0.4071692 ]
 [ 1.        ]]
Epoch 712: at batch 1: Training dataset Loss=0.124826, Batch Time=0.025
Epoch 714: at batch 1: Training dataset Loss=0.123636, Batch Time=0.028
Epoch 716: at batch 1: Training dataset Loss=0.118208, Batch Time=0.025
Epoch 718: at batch 1: Training dataset Loss=0.129057, Batch Time=0.031
Epoch 720: at batch 1: Training dataset Loss=0.116089, Batch Time=0.029
		Epoch 720:  Time = 627.416, Avg epoch time=2.316, Current epoch Time=3.873

Loss vector (slice for the first 20 images)
[[ 0.10553426]
 [-0.06283534]
 [ 0.78361252]
 [ 0.0800488 ]
 [ 0.01449174]
 [-0.01324248]
 [ 0.4       ]
 [-0.47096095]
 [ 0.06181109]
 [-0.16901612]
 [ 0.4       ]
 [-0.01073945]
 [-0.45885584]
 [ 0.10733002]
 [ 0.37235433]
 [ 1.        ]
 [-0.01905608]
 [ 0.07894462]
 [-0.3737233 ]
 [ 1.        ]]
Epoch 722: at batch 1: Training dataset Loss=0.119797, Batch Time=0.027
Epoch 724: at batch 1: Training dataset Loss=0.123879, Batch Time=0.031
Epoch 726: at batch 1: Training dataset Loss=0.132579, Batch Time=0.030
Epoch 728: at batch 1: Training dataset Loss=0.113717, Batch Time=0.028
Epoch 730: at batch 1: Training dataset Loss=0.116772, Batch Time=0.029
		Epoch 730:  Time = 651.412, Avg epoch time=2.309, Current epoch Time=3.787

Loss vector (slice for the first 20 images)
[[ 0.02198893]
 [ 0.17438239]
 [ 0.65329581]
 [ 0.17585725]
 [ 0.21046287]
 [ 0.17708015]
 [ 0.4       ]
 [-0.36197201]
 [ 0.33608598]
 [ 0.26815444]
 [ 0.28387324]
 [ 0.21741593]
 [-0.32892392]
 [ 0.08947611]
 [ 0.34049559]
 [ 0.83695713]
 [ 0.11505169]
 [ 0.08654267]
 [-0.37441627]
 [ 1.        ]]
Epoch 732: at batch 1: Training dataset Loss=0.131281, Batch Time=0.031
Epoch 734: at batch 1: Training dataset Loss=0.124048, Batch Time=0.030
Epoch 736: at batch 1: Training dataset Loss=0.119623, Batch Time=0.026
Epoch 738: at batch 1: Training dataset Loss=0.126521, Batch Time=0.031
Epoch 740: at batch 1: Training dataset Loss=0.130100, Batch Time=0.029
		Epoch 740:  Time = 675.401, Avg epoch time=2.326, Current epoch Time=3.711

Loss vector (slice for the first 20 images)
[[ 0.06877005]
 [-0.08210206]
 [ 0.35707247]
 [ 0.19023365]
 [ 0.09341121]
 [ 0.07084084]
 [ 0.29099516]
 [-0.39504156]
 [ 0.07921118]
 [ 0.09947073]
 [ 0.18910245]
 [ 0.00262946]
 [-0.55079893]
 [ 0.03368354]
 [ 0.09113795]
 [ 0.42604315]
 [ 0.02374917]
 [ 0.04150707]
 [-0.1548799 ]
 [ 1.        ]]
Epoch 742: at batch 1: Training dataset Loss=0.124603, Batch Time=0.025
Epoch 744: at batch 1: Training dataset Loss=0.123064, Batch Time=0.026
Epoch 746: at batch 1: Training dataset Loss=0.124116, Batch Time=0.029
Epoch 748: at batch 1: Training dataset Loss=0.122833, Batch Time=0.029
Epoch 750: at batch 1: Training dataset Loss=0.130810, Batch Time=0.027
		Epoch 750:  Time = 699.399, Avg epoch time=2.308, Current epoch Time=3.643

Loss vector (slice for the first 20 images)
[[ 0.00429213]
 [ 0.16845417]
 [ 0.83139676]
 [-0.01451504]
 [ 0.00542021]
 [-0.03296578]
 [ 0.28205636]
 [-0.35762254]
 [ 0.13241667]
 [ 0.16754508]
 [ 0.12088036]
 [ 0.09294289]
 [-0.38300917]
 [ 0.15717745]
 [ 0.14502317]
 [ 0.80650444]
 [ 0.42852533]
 [ 0.26085842]
 [-0.49096606]
 [ 1.        ]]
Epoch 752: at batch 1: Training dataset Loss=0.119308, Batch Time=0.030
Epoch 754: at batch 1: Training dataset Loss=0.125070, Batch Time=0.026
Epoch 756: at batch 1: Training dataset Loss=0.134699, Batch Time=0.030
Epoch 758: at batch 1: Training dataset Loss=0.120001, Batch Time=0.030
Epoch 760: at batch 1: Training dataset Loss=0.124617, Batch Time=0.032
		Epoch 760:  Time = 723.276, Avg epoch time=2.263, Current epoch Time=3.581

Loss vector (slice for the first 20 images)
[[ 8.15635920e-03]
 [ 1.65301323e-01]
 [ 2.24584758e-01]
 [ 1.88206971e-01]
 [ 6.20471835e-02]
 [ 1.10035360e-01]
 [ 4.00000000e-01]
 [-3.42306232e-01]
 [ 1.82223618e-01]
 [ 2.38045335e-01]
 [ 2.59089226e-01]
 [ 8.86472464e-02]
 [-4.72652650e-01]
 [ 2.17890739e-02]
 [ 3.84398103e-02]
 [ 8.32399949e-01]
 [-8.32557678e-04]
 [ 1.78469181e-01]
 [-5.81750011e-01]
 [ 1.00000000e+00]]
Epoch 762: at batch 1: Training dataset Loss=0.132201, Batch Time=0.027
Epoch 764: at batch 1: Training dataset Loss=0.127066, Batch Time=0.027
Epoch 766: at batch 1: Training dataset Loss=0.122777, Batch Time=0.032
Epoch 768: at batch 1: Training dataset Loss=0.128069, Batch Time=0.032
KeyboardInterrupt
(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ 
